01c335b9-5e40-4b68-ba0d-254f8d8476ff.html,http://abcnews.go.com/Technology/video/hood-iphone-42150532
22dcea2a-ab58-4ccb-bab2-639553301da6.html,http://abc30.com/society/fresno-countys-chief-probation-officer-feels-vindicated-as-he-returns-to-his-job/1519610/
466ff404-5a79-4ac6-a0b6-4f44b482d30c.html,http://6abc.com/weather/check-out-this-cool-lava-lake/1508296/
e6cc13fc-3aeb-4970-8553-6a51586e364a.html,http://abcnews.go.com/US/wireStory/judge-orders-texas-feds-review-voter-id-outreach-42226493
eb87db1a-55b6-48c9-bb79-53a4fd28e8d2.html,http://www.people.com/article/ivanka-trump-talks-about-friendship-with-chelsea-clinton
38eb5691-fc72-474e-8c33-b02a513918cf.html,https://plus.google.com/116265537514756798390/posts
8e1c9c0a-373c-47ff-90e5-f888fe420306.html,http://abc7news.com/promotions/
c6f9ba06-7d2c-488f-9e5c-49dcacfb88c4.html,http://l.facebook.com/l.php?enc=AZOwe-Nq9Ig90JJIiwfYfsNiEESOUGaaGhBggK5IbXcUZHMLpBobfoH6S3BQqOghmQyECj0cpNhCaJSZpRWHIdfZ8a_hTChEZ7MmegHvUg_k_-VoNYXZY96bimPWce-wBKaw5_QCDXwxUTQ6-ikOUlxAWyWT-tvbCEoCoHes1fNWyVi_nMoOFylG2uPKAKcGlnI55S4OhDlhrZ6GFx0idIuF&h=vAQGoHi3pAQHQYioLzZDOaX3lmmbK3fuyT9-aCtOaT0tbSA&s=1&u=http%3A%2F%2Fabcn.ws%2F2cIdugZ
56ffe542-f7b9-49fe-be2b-d1ba01bf84b0.html,http://abcnews.go.com/Entertainment/photos/miss-arkansas-takes-home-miss-america-crown-42028714/image-42028901
7d4ebd81-83df-4586-90ef-5d122f082b95.html,http://abcnews.go.com/Politics/clinton-winner-november-trump-presidency-inspires-anxiety-poll/story?id=36555715
fa9a331b-64f6-48b1-93ef-f7f64dfd0399.html,http://abcnews.go.com/International/american-hostages-mother-us-failed-children/story?id=28803264
a019aea6-6ec5-4123-8860-9a22996355cf.html,https://twitter.com/MidwesternMama2
3b101649-09c0-4016-8a69-bd20302b604d.html,http://www.ivankatrump.com/kitchen-makeover-inexpensive/
2142b276-bc62-45ad-94b8-631c517501d8.html,http://abcnews.go.com/topics/entertainment/tv/the-view-joy-behar.htm
3117f78a-9d43-4edc-ba45-105cc6a49154.html,http://abcnews.go.com/US/police-video-undercover-agent-confronts-slain-fsu-professors/story?id=42065489
aa37fd43-a04d-44eb-aea3-9a9f937516fb.html,https://twitter.com/abcpolitics/status/778599788136820736?lang=ko
af237450-88e3-40fd-b97e-c05f0b02a4db.html,http://api.addthis.com/oexchange/0.8/forward/email/offer?cid=share_addthis_widget&title=Cookie%2BJohnson%3A%2B%27I%2BFell%2Bto%2BMy%2BKnees%27%2BWhen%2BMagic%2BRevealed%2BHis%2BHIV%2BDiagnosis&url=http%3A%2F%2Fabcnews.go.com%2FEntertainment%2Fcookie-johnson-fell-knees-magic-revealed-hiv-diagnosis%2Fstory%3Fid%3D42141924
d183f017-961b-4578-a622-199dd2f98515.html,https://support.twitter.com/groups/31-twitter-basics/topics/104-welcome-to-twitter-support/articles/215585-twitter-101-how-should-i-get-started-using-twitter
03d86b45-60eb-4438-bc40-4eb6c07466bd.html,http://abcnews.go.com/topics/news/israel.htm?page=2
d4867204-a2aa-40c1-8ba6-8539fd549b37.html,https://disneyprivacycenter.com/twdc-privacy-controls/bahasa-indonesia/
daf9208e-8b8f-44d7-950b-9e7183cf8e08.html,http://abcnews.go.com/author/tanya_rivero
1b3568c7-59f1-4edf-ab91-bdf0af936a50.html,http://abc30.com/sports/
19abb01e-bb38-4f4c-b710-dffca848bf72.html,http://abcnews.go.com/Health/wireStory/madame-tussauds-separates-wax-figures-pitt-jolie-42261205
9d3d9ceb-6c8a-489e-af31-91b1ae824b4f.html,http://abcnews.go.com/author/karson_yiu
03d05fba-fc2a-4203-b76a-303ebc7e9b2b.html,http://abcnews.go.com/topics/news/crime.htm?page=3
c7288708-109c-4b4d-ba92-9f6ae785507f.html,http://abcnews.go.com/author/jordyn_phelps
224ba965-ffbf-4ff5-a4f8-75333f5aa3df.html,http://abcnews.go.com/Entertainment/Movies/photos/photos-stars-set-4695411
3eead424-8f33-4839-8bbc-e2dea7c7f52e.html,http://abcnews.go.com/topics/news/us/green-party.htm?page=2
d47e3ea8-6952-441b-b31e-4d74fe16a12b.html,http://liveblog.abcnews.go.com/Event/Game_of_Thrones_Comic-Con_Liveblog_2
ace11afa-6de9-4782-bc40-a108438f2b4b.html,http://abcnews.go.com/topics/news/world/american-red-cross.htm?page=4
4da22397-da33-400d-b380-b1f6c7714471.html,http://abcnews.go.com/Lifestyle/godfather-mansion-market-195-million/story?id=42138288
5950444c-fce7-46db-8682-b9d48e69f9eb.html,http://abcnews.go.com/US/charities-helping-children/story?id=21239893
659f2f21-cf44-4a74-a93c-abd0d0b7035a.html,http://abcnews.go.com/topics/news/world/osama-bin-laden-dead.htm?page=4
6379e0c2-9f7e-4819-8fcc-992dde51cde2.html,http://abcnews.go.com/topics/sports/football/bill-belichick.htm
d56b3d04-b3f6-4264-a9e6-e74759046a92.html,http://abcnews.go.com/author/michael_orr
b311aa37-ab9d-4412-b059-1e86e546f235.html,http://abcnews.go.com/topics/entertainment/music/mark-ronson.htm
8527badd-cb13-4f96-a3f0-0dcf71aeb1fa.html,https://twitter.com/blakewsoc9/status/778802564200484865?lang=pl
f0172f2f-d559-4f3d-b6a0-586acdf88893.html,https://disneyprivacycenter.com/twdc-privacy-controls/danish/
67aa93cb-8927-4eef-ad59-d3b439444a7c.html,https://twitter.com/hannahdreier/status/773929810439438336
48de6585-bac8-4a74-b3f5-6730c9593ced.html,https://twitter.com/blakewsoc9/status/778802564200484865?lang=nl
98998413-d9a7-4c00-b301-dd2068dfb362.html,https://www.youtube.com/watch?v=tHz4r7nVDoE
c1d2ca8d-2079-4253-b88b-2cc867b9ef2b.html,http://www.sacbee.com/news/local/city-arena/
8f399a68-8b4a-4a60-b5fa-70960a98d3ec.html,http://abcnews.go.com/topics/news/us/corey-lewandowski.htm
e8fdf892-d990-4f98-b4f1-8ae732510055.html,https://www.facebook.com/WorldNewsTonight/videos/10154188708594818/
717960cd-b140-4cfe-9987-9a741bd2afa9.html,http://abc.go.com/shows/how-to-get-away-with-murder
3cecbf5c-4784-4450-9efe-cb0a5dbb10cd.html,http://6abc.com/weather/
e49d2c8c-43a6-4de4-933d-9eab304f1433.html,http://abcnews.go.com/topics/letter/E
20f4de7a-74c1-404e-aece-2a76035bfe9b.html,https://www.instagram.com/p/BKowf3pghWl/?hl=fr-ca&taken-by=marioncotillard
c1832a5c-e7cf-4767-9d95-b2c67af92603.html,http://abc13.com/news/police-release-video-in-fatal-cop-shooting-of-50-year-old-joseph-mann/1521432/
52a1051c-0a86-4703-89dd-2b0ae1538187.html,http://abcnews.go.com/Lifestyle/meet-professor-beauregard-tirebiter-1st-full-time-university/story?id=42216660
80021323-a1b0-4661-ae7a-45954998ff5e.html,http://abcnews.go.com/International/video/russian-fighter-10-feet-us-navy-plane-41944527
0bca357a-af24-4f0b-bfe4-405ebc9f00e0.html,http://abc30.com/news/man-dies-after-he-was-found-beaten-in-southeast-fresno/1520554/
da5c3b99-57ed-4c68-a9f6-4154de51b53a.html,http://abc7chicago.com/hungryhound/
e754c7ea-d01c-40df-af5b-69e263b868ba.html,http://oscar.go.com/
fe19135a-b85f-41fa-9105-1766e9ea3d89.html,http://abcnews.go.com/Entertainment/photos/celeb-covers-4400233
228628ef-ef63-4978-a776-a151f8d509ee.html,https://twitter.com/wsoctv?lang=ja
ea58834a-0407-4825-a1a1-edd52f832484.html,http://abcnews.go.com/Site/page/rss--3520115
934ae4e4-a7a5-4740-9326-febab7dda9d2.html,https://www.instagram.com/p/BKowf3pghWl/?hl=nl&taken-by=marioncotillard
548e4300-fd8c-4909-99ef-145724c1f4bb.html,https://twitter.com/kilovatios
32e8fd69-ae92-45ba-ad0f-c795359639ef.html,http://abcnews.go.com/Sports/wireStory/derrick-rose-accuser-stripped-anonymity-trial-42241873
89f2c5d3-4ca0-4fb5-832e-23e26fabdcb6.html,http://abc7chicago.com/society/asian-influences/1347827/
d747ea07-fb72-4f34-ba9c-9846b70fe9d3.html,http://abc7ny.com/news/clinton-bolstered-by-latest-national-poll-leads-trump-by-6/1521186/
57f530f5-f978-4b5b-b433-e9688b4ecef5.html,https://twitter.com/AveEuropa/status/778608009538928640
ee492372-7fe9-404a-9142-b464e416c03f.html,http://abcnews.go.com/GMA/video/free-trials-turn-credit-card-nightmares-42158051
68470c4c-49ee-4fb6-8a29-d5d68f659ba1.html,http://abcnews.go.com/topics/news/issues/right-to-vote.htm
bac5e75b-2d24-409e-96eb-5e43fdbf2caf.html,http://abc7.com/about/
fec94250-1b83-48d8-b741-6a5304f0a3c0.html,https://twitter.com/Justinjm
2436911c-4074-44fc-aad5-c96cc1ff63dd.txt,http://abcnews.go.com/GMA/recipe/melissa-clarks-baked-stuffed-potatoes-corned-beef-dill-15858741
f2e5f01d-e796-413d-9721-a33f71bd8850.html,http://projects.fivethirtyeight.com/2016-nfl-predictions/?ex_cid=navlink
53464dd0-9a9d-4932-9b20-8aff3dc3de93.html,http://api.addthis.com/oexchange/0.8/forward/email/offer?cid=share_addthis_widget&title=Kellogg%2BRecall%2Bof%2BEggo%2BWaffle%2BBatch%2BIs%2Bthe%2BLatest%2Bof%2BListeria%2BConcerns&url=http%3A%2F%2Fabcnews.go.com%2FHealth%2Fkellogg-company-recall-eggo-waffle-batch-latest-listeria%2Fstory%3Fid%3D42216719
03fdfd8f-b4ff-40f4-9092-b2346aee1f62.html,http://abc11.com/traffic/
